"EmployeeID","EmployeeName","JobTitle","Email","Phone","Manager"
"25413","Elizabeth Watson","Business Analyst","elizabeth_watson@brlda.gov","(679)466-1780x178","Kristen Banks"
"25414","James Aguilar","Scrum Master","james_aguilar@brlda.gov","674.258.3267x556","Ashley Fleming"
"25415","Matthew Smith","Data Scientist","matthew_smith@brlda.gov","733524206","Jared Graham"
"25416","Dennis Travis","Quality Assurance Analyst","dennis_travis@brlda.gov","321-575-1178","Ricky Hill"
"25417","Lisa Stone","Scrum Master","lisa_stone@brlda.gov","001-212-666-6676x700","Rebecca Erickson"
"25418","Linda Parsons","Data Analyst","linda_parsons@brlda.gov","698.563.0048","Cory Robinson"
"25419","Barbara Castro","Data Analyst","barbara_castro@brlda.gov","	+1-943-783-6152x6133","Kimberly Moore"
"25420","Arthur Barker","Project Manager","arthur_barker@brlda.gov","(618)559-6435","Travis Benson"
"25421","Julia White","Program Manager","julia_white@brlda.gov","001-288-098-5789x59833","Cindy Holland"
"25422","Matthew Nguyen","Business Analyst","matthew_nguyen@brlda.gov","	+1-188-002-6471","Alicia Stewart"
"25423","Tiffany Wilcox","Scrum Master","tiffany_wilcox@brlda.gov","2640176654","Angel Frost"
"25424","Carolyn Mcconnell","Project Manager","carolyn_mcconnell@brlda.gov","	+1-122-211-5188","Scott Moore"
"25425","Matthew Wright","Data Analyst","matthew_wright@brlda.gov","372-078-7649x431","David Alvarez"
"25426","Wendy Sullivan","Data Scientist","wendy_sullivan@brlda.gov","001-426-753-1354","Allison Roberts"
"25427","Ashley Martin","Statistician","ashley_martin@brlda.gov","172.323.0972x4227","Melissa White"
"25428","Matthew Gomez","Business Analyst","matthew_gomez@brlda.gov","260-733-0221x89786","Curtis Johnson"
"25429","Douglas Vasquez","Business Analyst","douglas_vasquez@brlda.gov","001-378-462-5942x5160","Sandra Murphy"
"25430","Tammy Villegas","Data Scientist","tammy_villegas@brlda.gov","711.107.9795x6269","Jake Obrien"
"25431","Robert Perry","Statistician","robert_perry@brlda.gov","700-987-7390","Maria Larsen"
"25432","Angela Diaz","Data Engineer","angela_diaz@brlda.gov","326-494-9058","Isaiah Larson"
"25433","Matthew Carter","Program Manager","matthew_carter@brlda.gov","(393)047-3975x968","Christopher Francis"
"25434","Ashley Huber","Project Manager","ashley_huber@brlda.gov","418-014-8846x735","Matthew Taylor"
"25435","Veronica Macias MD","Statistician","veronica_macias_md@brlda.gov","(761)011-5524x35121","Tony Wagner"
"25436","Dr. Kenneth Ford","Data Analyst","dr._kenneth_ford@brlda.gov","(220)295-4598x596","Brett Bishop"
"25437","Matthew Brooks","Scrum Master","matthew_brooks@brlda.gov","071-861-0495x135","Sarah Woods"
"25438","April Cabrera","Program Manager","april_cabrera@brlda.gov","001-831-188-2557x5508","Jennifer Oneill"
"25439","Robert Hampton","Project Manager","robert_hampton@brlda.gov","720-710-6849","Katelyn White"
"25440","Helen Sherman","Data Analyst","helen_sherman@brlda.gov","001-836-225-5816x28571","Sandra Jackson"
"25441","Brandi Patel","Project Manager","brandi_patel@brlda.gov","(521)418-0170","Robert Robinson"
"25442","Michael Tucker","Data Analyst","michael_tucker@brlda.gov","(573)534-6862x4221","Dominic Hernandez"
"25443","Sean Miller","Data Scientist","sean_miller@brlda.gov","187-244-0287x436","Dorothy Murphy"
"25444","Todd Olson","Project Manager","todd_olson@brlda.gov","001-110-369-3179x05643","Andrea Owen"
"25445","Daniel Baker","Scrum Master","daniel_baker@brlda.gov","001-646-416-0383","Julia Fletcher"
"25446","Brian Tanner","Data Scientist","brian_tanner@brlda.gov","(648)858-9622","Jordan Carter"
"25447","Kevin Mills","Business Analyst","kevin_mills@brlda.gov","153-819-5987x220","Jeremy Thompson"
"25448","Nicole Flores","Program Manager","nicole_flores@brlda.gov","4850740472","Tara Robles"
"25449","Zachary Nicholson","Machine Learning Engineer","zachary_nicholson@brlda.gov","	+1-387-041-6505","Thomas Barnett"
"25450","Laura Jacobs","Program Manager","laura_jacobs@brlda.gov","001-802-310-6285x483","Stanley Cruz"
"25451","Scott Poole","Statistician","scott_poole@brlda.gov","	+1-794-961-9469x55853","Barbara Wallace"
"25452","Caroline Morrison","Project Manager","caroline_morrison@brlda.gov","	+1-437-679-7047","Christina Sanchez"
"25453","Gregory White","Data Analyst","gregory_white@brlda.gov","(807)543-1699x697","Andrea Gibbs"
"25454","Carrie Garcia DDS","Statistician","carrie_garcia_dds@brlda.gov","(670)688-9881x97050","Jillian Montgomery"
"25455","Bruce Bishop","Project Manager","bruce_bishop@brlda.gov","202.337.6116","Sydney Jones"
"25456","Alan Jennings","Program Manager","alan_jennings@brlda.gov","874-275-1945x505","Patricia Ford"
"25457","Christopher Cox","Business Analyst","christopher_cox@brlda.gov","287-528-0665x946","Elizabeth Franklin"
"25458","Scott Simpson","Business Analyst","scott_simpson@brlda.gov","	+1-969-910-5696x489","Jennifer Johnson"
"25459","Cesar Gallagher","Quality Assurance Analyst","cesar_gallagher@brlda.gov","(064)307-0583x51989","Michelle Lee DDS"
"25460","Luis Hobbs","Scrum Master","luis_hobbs@brlda.gov","001-783-416-2922x9352","Dr. Charlene Hicks"
"25461","Ellen Alexander","Quality Assurance Analyst","ellen_alexander@brlda.gov","440-679-8454","Jennifer Johnson"
"25462","Aimee Pierce","Project Manager","aimee_pierce@brlda.gov","982.715.0008x8376","Kim Miller"
"25463","Glenn Davis","Machine Learning Engineer","glenn_davis@brlda.gov","	+1-837-928-5888","Thomas Garcia"
"25464","Cody Hamilton","Data Scientist","cody_hamilton@brlda.gov","(749)316-5029","James Alexander"
"25465","Drew Hunter","Scrum Master","drew_hunter@brlda.gov","479-425-1332x614","Jennifer Yates"
"25466","Ashley Wilson","Data Scientist","ashley_wilson@brlda.gov","557-546-7455x9524","Barbara Smith"
"25467","Michelle Lee","Project Manager","michelle_lee@brlda.gov","001-048-527-2614x582","Molly Anderson"
"25468","David Estrada","Data Scientist","david_estrada@brlda.gov","(948)833-5377x04692","Gary Freeman"
"25469","Courtney Matthews","Data Scientist","courtney_matthews@brlda.gov","(333)746-4693x22548","Stephanie Hayes"
"25470","Sarah King","Data Scientist","sarah_king@brlda.gov","(930)671-8136x635","Angel Davis"
"25471","Randy Brown","Business Analyst","randy_brown@brlda.gov","(428)548-2239x415","Andre Miller"
"25472","Sheri Carter","Project Manager","sheri_carter@brlda.gov","023-107-1446x1896","Lindsay Torres"
"25473","Cynthia Tucker","Business Analyst","cynthia_tucker@brlda.gov","070-407-5141","Daniel Colon"
"25474","Seth Price","Program Manager","seth_price@brlda.gov","149.472.0047x054","Michele Bailey"
"25475","James Thompson","Data Scientist","james_thompson@brlda.gov","922-085-6676x18028","Joe Olson"
"25476","Julia Baker","Machine Learning Engineer","julia_baker@brlda.gov","(166)692-5601x1759","Brian Huynh"
"25477","Mike Thompson","Business Analyst","mike_thompson@brlda.gov","	+1-511-456-6415x4536","Dawn Williams"
"25478","Charles Romero","Program Manager","charles_romero@brlda.gov","095-973-1555x13738","Tracey Mercado MD"
"25479","Nathaniel Hubbard","Data Analyst","nathaniel_hubbard@brlda.gov","	+1-834-593-0868","Elizabeth Watson"
"25480","Jennifer Davidson","Business Analyst","jennifer_davidson@brlda.gov","698-372-1630x5349","Monica James"
"25481","Diane Mejia","Data Scientist","diane_mejia@brlda.gov","	+1-405-180-3951x2939","Diane Moore"
"25482","Jennifer Chavez","Scrum Master","jennifer_chavez@brlda.gov","664-404-0965","Samuel Wolfe"
"25483","Katelyn Austin","Machine Learning Engineer","katelyn_austin@brlda.gov","001-234-683-4504x372","Samantha Johnson"
"25484","John Humphrey","Scrum Master","john_humphrey@brlda.gov","945.768.5940","Stephanie Washington"
"25485","Kristina Jones","Program Manager","kristina_jones@brlda.gov","877-644-5128","Robert Rodriguez"
"25486","Melissa Camacho","Project Manager","melissa_camacho@brlda.gov","001-170-786-2894x54830","Tonya Thomas"
"25487","Haley Warren","Data Scientist","haley_warren@brlda.gov","6888418526","Misty Santos"
"25488","Steven Stone","Machine Learning Engineer","steven_stone@brlda.gov","4435080412","Shannon Freeman"
"25489","John Mccoy","Data Analyst","john_mccoy@brlda.gov","	+1-595-086-3758","Michael Walsh"
"25490","Michael Harris","Data Scientist","michael_harris@brlda.gov","001-551-805-2432","Tracey Mercado MD"
"25491","Kimberly Martin","Quality Assurance Analyst","kimberly_martin@brlda.gov","	+1-710-743-4618x7745","Victoria Salinas"
"25492","Marissa Peterson","Program Manager","marissa_peterson@brlda.gov","837.849.9852","Rebecca Miller"
"25493","Jonathan Graves","Data Analyst","jonathan_graves@brlda.gov","327-747-0517","Kerry Morris"
"25494","Thomas Beltran","Machine Learning Engineer","thomas_beltran@brlda.gov","304.161.0628","Casey Gallagher"
"25495","Tiffany Mccarthy","Machine Learning Engineer","tiffany_mccarthy@brlda.gov","	+1-267-669-0934x3459","Anthony Hayden"
"25496","Mikayla Bell","Scrum Master","mikayla_bell@brlda.gov","865.375.1405","Martin Thomas"
"25497","Jasmine Kim","Project Manager","jasmine_kim@brlda.gov","469-043-0093","Daniel Scott"
"25498","Douglas Miller","Scrum Master","douglas_miller@brlda.gov","078.297.6577x273","Lauren Thompson"
"25499","Kelli Jimenez","Data Engineer","kelli_jimenez@brlda.gov","370.527.9030x673","James Williams"
"25500","Mario Moore","Program Manager","mario_moore@brlda.gov","	+1-087-281-0582x8560","James Leonard"
"25501","Jennifer Duke","Data Analyst","jennifer_duke@brlda.gov","656.474.7847x432","David Townsend"
"25502","Jessica Collins","Quality Assurance Analyst","jessica_collins@brlda.gov","633.655.7440x37522","Micheal Doyle"
"25503","Jared Hudson","Project Manager","jared_hudson@brlda.gov","001-976-875-0054x1232","Maria Larsen"
"25504","Maria Harrison","Quality Assurance Analyst","maria_harrison@brlda.gov","519.758.5369x608","Jim Nelson"
"25505","Luis Harris","Data Engineer","luis_harris@brlda.gov","934.535.5483x417","Joan Rodriguez"
"25506","Billy Thompson","Machine Learning Engineer","billy_thompson@brlda.gov","001-136-392-8607","Joseph Smith"
"25507","Scott Massey","Statistician","scott_massey@brlda.gov","	+1-482-467-7373x75488","Christian Tucker"
"25508","Brandon King","Business Analyst","brandon_king@brlda.gov","001-049-989-4122x44896","Alan Mitchell"
"25509","Gregory Roberts","Data Scientist","gregory_roberts@brlda.gov","474-904-7407","James Robbins"
"25510","Gwendolyn Clark","Data Scientist","gwendolyn_clark@brlda.gov","	+1-477-087-4793x69872","Amy Daniels"
"25511","Tracy Austin","Statistician","tracy_austin@brlda.gov","302.083.9020x3933","Michael Marquez"
"25512","Charles Chang","Project Manager","charles_chang@brlda.gov","001-432-036-2075","John Walters"
"25513","Timothy Moore","Business Analyst","timothy_moore@brlda.gov","001-290-480-4308x90470","Margaret Adams"
"25514","Lisa Kirby","Data Engineer","lisa_kirby@brlda.gov","001-555-402-8516","Robert Roberson"
"25515","Maurice Jennings","Quality Assurance Analyst","maurice_jennings@brlda.gov","816.277.8830x1426","Alicia Frost"
"25516","Benjamin Mathews","Data Scientist","benjamin_mathews@brlda.gov","001-291-205-9898x0462","Nicole Kane"
"25517","Cheryl Todd","Business Analyst","cheryl_todd@brlda.gov","	+1-581-501-5700x45473","Michael Garza"
"25518","Kayla Maxwell","Machine Learning Engineer","kayla_maxwell@brlda.gov","001-767-738-2660x148","Matthew Stewart"
"25519","Deborah Nguyen","Scrum Master","deborah_nguyen@brlda.gov","760.880.2031x9311","Victoria Cook"
"25520","Mrs. Maria Robertson","Business Analyst","mrs._maria_robertson@brlda.gov","030.010.7728","Donald Owen"
"25521","Jennifer Jones","Project Manager","jennifer_jones@brlda.gov","	+1-215-832-9570x718","Samantha Vega"
"25522","Tyler Brown","Data Analyst","tyler_brown@brlda.gov","871-928-8513","Angel Gomez"
"25523","Jeremiah Rodriguez","Data Analyst","jeremiah_rodriguez@brlda.gov","(230)198-8453","Brendan Kennedy"
"25524","William Parker","Data Engineer","william_parker@brlda.gov","031.506.1105","Holly Hudson"
"25525","Johnny Martinez","Program Manager","johnny_martinez@brlda.gov","001-985-582-2746x36937","Rachel Mcconnell"
"25526","Mrs. Brenda Smith MD","Program Manager","mrs._brenda_smith_md@brlda.gov","138-931-7405","Erin Pearson"
"25527","Katie Blair","Machine Learning Engineer","katie_blair@brlda.gov","	+1-711-012-6002x82646","Wendy Kramer"
"25528","Jonathan Joseph","Data Scientist","jonathan_joseph@brlda.gov","5460407829","Marissa Allen"
"25529","Jesse Rosario","Program Manager","jesse_rosario@brlda.gov","135.590.8227","Michael Moore"
"25530","Monica Torres","Data Scientist","monica_torres@brlda.gov","(719)430-8249x1265","Andrea Stafford"
"25531","Gloria Moore","Business Analyst","gloria_moore@brlda.gov","817.533.5992x92077","Aaron Schwartz"
"25532","George Banks","Quality Assurance Analyst","george_banks@brlda.gov","001-028-372-6009x332","Wanda Thompson"
"25533","Juan Roberts","Program Manager","juan_roberts@brlda.gov","685.713.6059","Amanda White"
"25534","Jacqueline Castillo","Program Manager","jacqueline_castillo@brlda.gov","001-184-175-4912x2223","Malik Howard"
"25535","Sarah Alexander","Data Analyst","sarah_alexander@brlda.gov","(083)424-2292","Danielle Clark"
"25536","James Berry","Data Engineer","james_berry@brlda.gov","022.426.2442x3830","Meredith Erickson"
"25537","Malik Pennington DDS","Data Engineer","malik_pennington_dds@brlda.gov","446-167-3985x46661","Troy Anderson"
"25538","Katherine Hurst","Data Analyst","katherine_hurst@brlda.gov","001-043-140-0830x07507","Daniel Sanchez"
"25539","Peter Hogan","Project Manager","peter_hogan@brlda.gov","346-103-9682x3701","Ashley Price"
"25540","Erin Taylor","Machine Learning Engineer","erin_taylor@brlda.gov","904-726-5473x573","Sheryl Mcintyre"
"25541","Philip Cunningham","Program Manager","philip_cunningham@brlda.gov","362-953-6101x134","Tammy Castro"
"25542","Matthew Johnson","Project Manager","matthew_johnson@brlda.gov","(425)083-3696x33706","Daniel Williams"
"25543","Samuel Haas","Quality Assurance Analyst","samuel_haas@brlda.gov","001-306-381-7053x587","William Maldonado"
"25544","Thomas Stone","Machine Learning Engineer","thomas_stone@brlda.gov","287-040-2917x991","Amy Martin"
"25545","Tiffany Anderson","Statistician","tiffany_anderson@brlda.gov","843-306-8987","Michele Graham"
"25546","Denise Smith","Project Manager","denise_smith@brlda.gov","865-527-1271","Patricia Wells"
"25547","Kimberly Miller","Machine Learning Engineer","kimberly_miller@brlda.gov","6868162545","Kimberly Taylor MD"
"25548","Angela Cunningham","Statistician","angela_cunningham@brlda.gov","	+1-936-334-3403","Michael Gonzalez"
"25549","Heather Monroe","Statistician","heather_monroe@brlda.gov","(237)555-7305","Michael Patterson"
"25550","Sandy Mcpherson","Data Engineer","sandy_mcpherson@brlda.gov","	+1-136-188-4718","Matthew Crawford"
"25551","Laura Oconnor","Data Analyst","laura_oconnor@brlda.gov","5265143570","Luis Mccoy"
"25552","Alejandra Wang","Program Manager","alejandra_wang@brlda.gov","001-708-363-8373x47223","Melanie Elliott"
"25553","Brittany Mosley","Program Manager","brittany_mosley@brlda.gov","666-977-3141","Jay Jones"
"25554","Stephanie Chavez","Data Engineer","stephanie_chavez@brlda.gov","6855785440","Carla Mckinney"
"25555","Michael Clark","Quality Assurance Analyst","michael_clark@brlda.gov","213-006-3273","Becky West"
"25556","Beth Mooney","Statistician","beth_mooney@brlda.gov","001-887-609-2758","Charles Figueroa"
"25557","Regina Hill","Data Engineer","regina_hill@brlda.gov","(630)908-8544x35643","Samantha Smith"
"25558","Timothy Taylor","Business Analyst","timothy_taylor@brlda.gov","613.371.7142","Steven Phillips"
"25559","John Flores","Scrum Master","john_flores@brlda.gov","	+1-745-309-3319x5705","Samuel Gonzalez"
"25560","James Clark","Statistician","james_clark@brlda.gov","(322)312-2837x208","Latasha Parker"
"25561","Jeffrey Harris","Business Analyst","jeffrey_harris@brlda.gov","	+1-217-348-0758","Rita Moran"
"25562","Trevor Knight","Data Scientist","trevor_knight@brlda.gov","161-049-5352","Carol Baker"
"25563","Deborah Carlson","Data Analyst","deborah_carlson@brlda.gov","459-213-1203x3510","Caroline Crawford"
"25564","Zachary Hartman","Quality Assurance Analyst","zachary_hartman@brlda.gov","5155275945","Emily Harris"
"25565","Pamela Reynolds","Machine Learning Engineer","pamela_reynolds@brlda.gov","001-572-846-8298","James Harper"
"25566","Lawrence Williams","Quality Assurance Analyst","lawrence_williams@brlda.gov","429-572-3932x461","Robin Smith"
"25567","Michelle Johnson","Scrum Master","michelle_johnson@brlda.gov","001-219-677-4188x593","Theresa Wilkins"
"25568","Lisa Everett","Project Manager","lisa_everett@brlda.gov","4084776508","Christian Davis"
"25569","Lisa Cantrell","Data Analyst","lisa_cantrell@brlda.gov","001-682-207-0717","Jose Sharp"
"25570","Brenda Banks","Business Analyst","brenda_banks@brlda.gov","693-587-9886x1312","Paul Parker"
"25571","Ellen Cameron","Data Scientist","ellen_cameron@brlda.gov","082-344-6873","Brian Haynes"
"25572","David Dunn","Data Engineer","david_dunn@brlda.gov","715.223.4141","Michael Moore"
"25573","Andrew Stark","Data Engineer","andrew_stark@brlda.gov","426.231.7419","Ryan Miller"
"25574","Gina Carter","Business Analyst","gina_carter@brlda.gov","6427919451","Jasmine Love"
"25575","Colleen Myers","Data Scientist","colleen_myers@brlda.gov","(522)704-2857x322","Michael Lopez"
"25576","Amy Mitchell","Scrum Master","amy_mitchell@brlda.gov","5181784643","Bonnie Harmon"
"25577","Martin Bryant","Data Analyst","martin_bryant@brlda.gov","203.231.6927x9809","Douglas Long"
"25578","Stephanie Woods","Data Engineer","stephanie_woods@brlda.gov","(289)016-5961x803","Justin Love"
"25579","Stephanie Wade","Statistician","stephanie_wade@brlda.gov","675-184-1365","Wendy Taylor"
"25580","Amy Peters","Data Engineer","amy_peters@brlda.gov","436.563.8398","Brenda Baldwin"
"25581","Kenneth Mercer","Quality Assurance Analyst","kenneth_mercer@brlda.gov","596.132.0908x487","Kevin Baker"
"25582","Michael Wood","Data Analyst","michael_wood@brlda.gov","(725)963-1041x9728","Michelle Nash"
"25583","Beth Rogers","Quality Assurance Analyst","beth_rogers@brlda.gov","(050)248-0290x3224","Lori Mann"
"25584","Melissa Scott","Data Engineer","melissa_scott@brlda.gov","2229705311","Cory Harris"
"25585","Sonya Schwartz","Project Manager","sonya_schwartz@brlda.gov","001-415-263-0046","Pamela Young"
"25586","Nicholas Garrison","Machine Learning Engineer","nicholas_garrison@brlda.gov","001-813-727-3799x4686","Courtney Davis"
"25587","Samantha Stone","Data Analyst","samantha_stone@brlda.gov","(859)579-9228","Evan Everett"
"25588","Christopher Walker","Statistician","christopher_walker@brlda.gov","868-776-5912x89801","Daniel Perez"
"25589","Tammy Harris","Scrum Master","tammy_harris@brlda.gov","187.713.7333x96659","Gary Patterson"
"25590","Alicia Knight","Project Manager","alicia_knight@brlda.gov","965-307-4816","David Lowe"
"25591","Yolanda Mcmahon","Quality Assurance Analyst","yolanda_mcmahon@brlda.gov","	+1-450-814-8994x798","Courtney Mitchell"
"25592","David Craig","Statistician","david_craig@brlda.gov","367.389.8537x21979","Christopher Miller"
"25593","Katelyn Pierce","Statistician","katelyn_pierce@brlda.gov","023.152.8776","Sara Crawford"
"25594","Jimmy Aguilar","Data Scientist","jimmy_aguilar@brlda.gov","001-678-679-7500x005","Ryan Romero"
"25595","Larry Rivers","Data Scientist","larry_rivers@brlda.gov","	+1-453-163-5326x687","Rachael Powell MD"
"25596","Timothy Garcia","Machine Learning Engineer","timothy_garcia@brlda.gov","588.345.6309","William Diaz"
"25597","Caroline Stewart","Quality Assurance Analyst","caroline_stewart@brlda.gov","200-248-1552x819","Audrey Campbell"
"25598","Blake Davis","Business Analyst","blake_davis@brlda.gov","001-032-478-4850x44885","Courtney Pierce"
"25599","Jacob Spears","Business Analyst","jacob_spears@brlda.gov","001-294-609-6507x872","Mr. Duane Johnson"
"25600","Alexandra Williams","Program Manager","alexandra_williams@brlda.gov","(084)459-8496x65216","Terry Kennedy"
"25601","Rebecca Long","Statistician","rebecca_long@brlda.gov","001-097-630-9492x711","Angel Kent"
"25602","Donna Chapman","Data Scientist","donna_chapman@brlda.gov","001-462-054-7142","Megan Griffin"
"25603","Sheila Wilkins","Project Manager","sheila_wilkins@brlda.gov","719.782.6772","Ronnie Lewis"
"25604","Laura Taylor","Program Manager","laura_taylor@brlda.gov","001-082-575-9870x350","Jesse Martin"
"25605","Patrick Prince","Data Engineer","patrick_prince@brlda.gov","067.288.1820x5818","Mark Gordon"
"25606","Kevin Michael","Project Manager","kevin_michael@brlda.gov","	+1-022-181-4560x238","Edward Obrien"
"25607","Angela Munoz","Data Analyst","angela_munoz@brlda.gov","001-267-813-8488x62291","Evan Everett"
"25608","Brianna Jimenez","Data Scientist","brianna_jimenez@brlda.gov","438-099-3689x906","Pamela Chandler"
"25609","Kimberly Johnson","Business Analyst","kimberly_johnson@brlda.gov","001-931-689-9177x179","Rose Baldwin"
"25610","Wesley Davis","Statistician","wesley_davis@brlda.gov","(511)316-8402x78984","Kevin Hernandez"
"25611","Maria Herrera","Quality Assurance Analyst","maria_herrera@brlda.gov","001-320-464-7397x62375","Jennifer Weiss"
"25612","Allison Abbott","Business Analyst","allison_abbott@brlda.gov","(787)547-2440x90844","Jeffrey Blackburn"
"25613","Leslie Cooper","Quality Assurance Analyst","leslie_cooper@brlda.gov","005.986.3835x64457","John Escobar"
"25614","Krystal Murray","Program Manager","krystal_murray@brlda.gov","518.418.3865x013","Ryan Elliott"
"25615","Michele Gibbs","Program Manager","michele_gibbs@brlda.gov","	+1-122-741-2723x4232","Daniel Berry"
"25616","Brandon Fuller","Quality Assurance Analyst","brandon_fuller@brlda.gov","	+1-462-046-9709x2072","Tanya Leach"
"25617","Ronald Gilbert","Program Manager","ronald_gilbert@brlda.gov","001-852-737-0875","Erik Escobar"
"25618","Jade Perez","Machine Learning Engineer","jade_perez@brlda.gov","001-997-350-6802x98008","Beth Salazar"
"25619","Cameron Pennington","Data Scientist","cameron_pennington@brlda.gov","914.848.9518x655","Betty May"
"25620","Chelsea Garcia","Business Analyst","chelsea_garcia@brlda.gov","889.253.2889","Rebecca Green"
"25621","Jessica Alexander","Data Scientist","jessica_alexander@brlda.gov","(569)610-1356x160","Valerie Rodriguez"
"25622","Karen Davis","Quality Assurance Analyst","karen_davis@brlda.gov","014.368.0902x02037","Thomas Weaver"
"25623","Amanda Moses","Statistician","amanda_moses@brlda.gov","244.421.1081x297","Suzanne Robinson"
"25624","Christine Brooks","Statistician","christine_brooks@brlda.gov","	+1-833-838-2270","Tina White"
"25625","Darrell Howell","Business Analyst","darrell_howell@brlda.gov","(991)551-5324","Diane Burns"
"25626","Jacqueline Mcgee","Statistician","jacqueline_mcgee@brlda.gov","9786239666","Daniel Juarez"
"25627","Miss Robin Parker","Data Scientist","miss_robin_parker@brlda.gov","640-466-6982x12557","Angela Mckinney"
"25628","William Manning","Project Manager","william_manning@brlda.gov","001-166-351-2743x71003","William Sherman"
"25629","Danny Green","Machine Learning Engineer","danny_green@brlda.gov","001-487-093-4940x6442","Joseph Garcia"
"25630","Courtney Hendrix","Quality Assurance Analyst","courtney_hendrix@brlda.gov","362.621.1217x00035","Travis Jordan"
"25631","Katherine Perez","Business Analyst","katherine_perez@brlda.gov","001-884-890-3779x6103","Daniel Frank"
"25632","Heather Brock","Data Engineer","heather_brock@brlda.gov","001-059-834-2577x152","Matthew Phillips"
"25633","Tamara Sullivan","Data Engineer","tamara_sullivan@brlda.gov","001-937-830-4394x89073","Tonya Thomas"
"25634","Sheri Chaney","Data Engineer","sheri_chaney@brlda.gov","5049929110","Timothy Moore"
"25635","Danielle Taylor","Statistician","danielle_taylor@brlda.gov","449.386.6699","Amanda Miller MD"
"25636","Gregory Harris","Statistician","gregory_harris@brlda.gov","(056)426-9382","James Glenn"
"25637","Christopher Murphy","Data Scientist","christopher_murphy@brlda.gov","	+1-031-594-0346","Marcus Hill"
"25638","Lori Johnson","Data Engineer","lori_johnson@brlda.gov","	+1-985-039-7940","Catherine Bowers"
"25639","Joanna Phelps","Machine Learning Engineer","joanna_phelps@brlda.gov","077.150.9513x72099","Jordan Simon"
"25640","Shane Morris","Data Engineer","shane_morris@brlda.gov","001-467-702-7660x458","Kim Miller"
"25641","Alicia Taylor","Scrum Master","alicia_taylor@brlda.gov","312-257-2281","Raymond Carter"
"25642","Jessica Greene","Quality Assurance Analyst","jessica_greene@brlda.gov","	+1-688-836-5898","Michelle Brown"
"25643","Melissa Nichols","Machine Learning Engineer","melissa_nichols@brlda.gov","	+1-552-502-0184x2029","Anthony Anderson"
"25644","Dawn Johnson","Quality Assurance Analyst","dawn_johnson@brlda.gov","001-240-430-8580x1427","Erica Coleman"
"25645","Lynn Johnson","Quality Assurance Analyst","lynn_johnson@brlda.gov","7156077681","Jeffery Thomas"
"25646","Ryan Barajas","Scrum Master","ryan_barajas@brlda.gov","218-076-2137","Tara Tyler"
"25647","Jeffrey Thomas","Scrum Master","jeffrey_thomas@brlda.gov","	+1-830-890-8266x33564","Angela Russell"
"25648","Amy Hunter","Data Scientist","amy_hunter@brlda.gov","506.878.1946x4908","Alexandria Johnson DDS"
"25649","Gregory Martin","Quality Assurance Analyst","gregory_martin@brlda.gov","067-807-8474x7314","Robert Brown"
"25650","Stephanie Zavala","Project Manager","stephanie_zavala@brlda.gov","4084510234","Victoria Salinas"
"25651","Scott Garcia","Data Scientist","scott_garcia@brlda.gov","(402)479-8282x63009","Christopher Kirk"
"25652","Douglas Brooks","Business Analyst","douglas_brooks@brlda.gov","	+1-464-691-7759x26609","Allison Lee"
"25653","Christopher Wilson","Quality Assurance Analyst","christopher_wilson@brlda.gov","7268855952","Melanie Anderson"
"25654","Gabriela Conner","Quality Assurance Analyst","gabriela_conner@brlda.gov","(339)789-0203x881","Kimberly Weaver"
"25655","Alan Lewis","Data Scientist","alan_lewis@brlda.gov","(598)616-5328x0373","Faith Peters"
"25656","Timothy Allen","Data Scientist","timothy_allen@brlda.gov","3232898518","James Lara"
"25657","Melissa Harris","Statistician","melissa_harris@brlda.gov","560.702.4916x254","Kathleen Shepherd"
"25658","Kimberly Smith","Business Analyst","kimberly_smith@brlda.gov","001-530-384-2685x13397","Christina Davenport"
"25659","Kevin Lee","Machine Learning Engineer","kevin_lee@brlda.gov","	+1-094-987-3979","Scott Soto"
"25660","Bryan Perry","Data Engineer","bryan_perry@brlda.gov","	+1-157-644-7124x857","Kenneth Hayes"
"25661","Donald Mendoza","Project Manager","donald_mendoza@brlda.gov","910-243-6836","Kristin Singleton"
"25662","Douglas White","Project Manager","douglas_white@brlda.gov","774-793-3994","Joel Allison"
"25663","George Mann","Data Scientist","george_mann@brlda.gov","001-300-973-9360x62680","Luke Landry"
"25664","Dana Hunt","Data Analyst","dana_hunt@brlda.gov","	+1-901-127-8119x1718","Melanie Smith"
"25665","Madison Ray","Business Analyst","madison_ray@brlda.gov","293-964-8567","Jose Burgess"
"25666","Breanna Smith","Statistician","breanna_smith@brlda.gov","016.746.7683","Jessica Reyes"
"25667","Mark Bell","Data Analyst","mark_bell@brlda.gov","(431)548-6903","Jacob Evans"
"25668","Molly Wong","Scrum Master","molly_wong@brlda.gov","337-351-9040","Lisa Jimenez"
"25669","Tiffany Fletcher","Statistician","tiffany_fletcher@brlda.gov","(700)678-4225x7510","Misty Martinez"
"25670","Joshua Morse","Data Scientist","joshua_morse@brlda.gov","001-088-620-2208x79735","Elizabeth Medina"
"25671","Maria Mooney","Statistician","maria_mooney@brlda.gov","(840)773-2839x54552","Crystal Lee"
"25672","Jose Woodard","Data Engineer","jose_woodard@brlda.gov","(811)153-7322","Sarah Martinez"
"25673","Sarah Guerra","Project Manager","sarah_guerra@brlda.gov","427.955.7595","Joseph Medina"
